"dateTime","DO"
2020-06-03 20:00:00,8.517
2020-06-03 20:30:00,8.512
2020-06-03 21:00:00,8.48
2020-06-03 21:30:00,8.472
2020-06-03 22:00:00,8.436
2020-06-03 22:30:00,8.426
2020-06-03 23:00:00,8.419
2020-06-03 23:30:00,8.414
2020-06-04 00:00:00,8.388
2020-06-04 00:30:00,8.389
2020-06-04 01:00:00,8.378
2020-06-04 01:30:00,8.376
2020-06-04 02:00:00,8.353
2020-06-04 02:30:00,8.33
2020-06-04 03:00:00,8.338
2020-06-04 03:30:00,8.33
2020-06-04 04:00:00,8.317
2020-06-04 04:30:00,8.319
2020-06-04 05:00:00,8.319
2020-06-04 05:30:00,8.296
2020-06-04 06:00:00,8.293
2020-06-04 06:30:00,8.279
2020-06-04 07:00:00,8.311
2020-06-04 07:30:00,8.284
2020-06-04 08:00:00,8.31
2020-06-04 08:30:00,8.34
2020-06-04 09:00:00,8.329
2020-06-04 09:30:00,8.344
2020-06-04 10:00:00,8.39
2020-06-04 10:30:00,8.377
2020-06-04 11:00:00,8.439
2020-06-04 11:30:00,8.4
2020-06-04 12:00:00,8.425
2020-06-04 12:30:00,8.43
2020-06-04 13:00:00,8.39
2020-06-04 13:30:00,8.417
2020-06-04 14:00:00,8.428
2020-06-04 14:30:00,8.432
2020-06-04 15:00:00,8.423
2020-06-04 15:30:00,8.456
2020-06-04 16:00:00,8.428
2020-06-04 16:30:00,8.426
2020-06-04 17:00:00,8.464
2020-06-04 17:30:00,8.464
2020-06-04 18:00:00,8.475
2020-06-04 18:30:00,8.466
2020-06-04 19:00:00,8.456
2020-06-04 19:30:00,8.437
2020-06-04 20:00:00,8.454
2020-06-04 20:30:00,8.447
2020-06-04 21:00:00,8.452
2020-06-04 21:30:00,8.409
2020-06-04 22:00:00,8.427
2020-06-04 22:30:00,8.415
2020-06-04 23:00:00,8.403
2020-06-04 23:30:00,8.368
2020-06-05 00:00:00,8.371
2020-06-05 00:30:00,8.376
2020-06-05 01:00:00,8.345
2020-06-05 01:30:00,8.362
2020-06-05 02:00:00,8.319
2020-06-05 02:30:00,8.292
2020-06-05 03:00:00,8.289
2020-06-05 03:30:00,8.294
2020-06-05 04:00:00,8.294
2020-06-05 04:30:00,8.289
2020-06-05 05:00:00,8.269
2020-06-05 05:30:00,8.247
2020-06-05 06:00:00,8.241
2020-06-05 06:30:00,8.207
2020-06-05 07:00:00,8.217
2020-06-05 07:30:00,8.243
2020-06-05 08:00:00,8.235
2020-06-05 08:30:00,8.289
2020-06-05 09:00:00,8.342
2020-06-05 09:30:00,8.328
2020-06-05 10:00:00,8.316
2020-06-05 10:30:00,8.304
2020-06-05 11:00:00,8.364
2020-06-05 11:30:00,8.326
2020-06-05 12:00:00,8.375
2020-06-05 12:30:00,8.375
2020-06-05 13:00:00,8.355
2020-06-05 13:30:00,8.417
2020-06-05 14:00:00,8.419
2020-06-05 14:30:00,8.376
2020-06-05 15:00:00,8.389
2020-06-05 15:30:00,8.4
2020-06-05 16:00:00,8.406
2020-06-05 16:30:00,8.399
2020-06-05 17:00:00,8.392
2020-06-05 17:30:00,8.352
2020-06-05 18:00:00,8.418
2020-06-05 18:30:00,8.445
2020-06-05 19:00:00,8.392
2020-06-05 19:30:00,8.402
2020-06-05 20:00:00,8.367
2020-06-05 20:30:00,8.349
2020-06-05 21:00:00,8.372
2020-06-05 21:30:00,8.344
2020-06-05 22:00:00,8.344
2020-06-05 22:30:00,8.355
2020-06-05 23:00:00,8.344
2020-06-05 23:30:00,8.278
2020-06-06 00:00:00,8.284
2020-06-06 00:30:00,8.279
2020-06-06 01:00:00,8.24
2020-06-06 01:30:00,8.215
2020-06-06 02:00:00,8.184
2020-06-06 02:30:00,8.185
2020-06-06 03:00:00,8.191
2020-06-06 03:30:00,8.164
2020-06-06 04:00:00,8.134
2020-06-06 04:30:00,8.117
2020-06-06 05:00:00,8.121
2020-06-06 05:30:00,8.114
2020-06-06 06:00:00,8.086
2020-06-06 06:30:00,8.095
2020-06-06 07:00:00,8.075
2020-06-06 07:30:00,8.075
2020-06-06 08:00:00,8.087
2020-06-06 08:30:00,8.112
2020-06-06 09:00:00,8.086
2020-06-06 09:30:00,8.119
2020-06-06 10:00:00,8.135
2020-06-06 10:30:00,8.124
2020-06-06 11:00:00,8.122
2020-06-06 11:30:00,8.137
2020-06-06 12:00:00,8.134
2020-06-06 12:30:00,8.143
2020-06-06 13:00:00,8.189
2020-06-06 13:30:00,8.181
2020-06-06 14:00:00,8.198
2020-06-06 14:30:00,8.187
2020-06-06 15:00:00,8.212
2020-06-06 15:30:00,8.269
2020-06-06 16:00:00,8.327
2020-06-06 16:30:00,8.287
2020-06-06 17:00:00,8.31
2020-06-06 17:30:00,8.266
2020-06-06 18:00:00,8.303
2020-06-06 18:30:00,8.327
2020-06-06 19:00:00,8.289
2020-06-06 19:30:00,8.321
2020-06-06 20:00:00,8.31
2020-06-06 20:30:00,8.285
2020-06-06 21:00:00,8.281
2020-06-06 21:30:00,8.25
2020-06-06 22:00:00,8.259
2020-06-06 22:30:00,8.215
2020-06-06 23:00:00,8.228
2020-06-06 23:30:00,8.222
2020-06-07 00:00:00,8.212
2020-06-07 00:30:00,8.189
2020-06-07 01:00:00,8.192
2020-06-07 01:30:00,8.159
2020-06-07 02:00:00,8.157
2020-06-07 02:30:00,8.167
2020-06-07 03:00:00,8.155
2020-06-07 03:30:00,8.139
2020-06-07 04:00:00,8.133
2020-06-07 04:30:00,8.138
2020-06-07 05:00:00,8.115
2020-06-07 05:30:00,8.142
2020-06-07 06:00:00,8.131
2020-06-07 06:30:00,8.113
2020-06-07 07:00:00,8.119
2020-06-07 07:30:00,8.128
2020-06-07 08:00:00,8.143
2020-06-07 08:30:00,8.17
2020-06-07 09:00:00,8.179
2020-06-07 09:30:00,8.207
2020-06-07 10:00:00,8.246
2020-06-07 10:30:00,8.293
2020-06-07 11:00:00,8.322
2020-06-07 11:30:00,8.327
2020-06-07 12:00:00,8.296
2020-06-07 12:30:00,8.279
2020-06-07 13:00:00,8.301
2020-06-07 13:30:00,8.289
2020-06-07 14:00:00,8.308
2020-06-07 14:30:00,8.281
2020-06-07 15:00:00,8.269
2020-06-07 15:30:00,8.31
2020-06-07 16:00:00,8.268
2020-06-07 16:30:00,8.286
2020-06-07 17:00:00,8.327
2020-06-07 17:30:00,8.281
2020-06-07 18:00:00,8.285
2020-06-07 18:30:00,8.315
2020-06-07 19:00:00,8.33
2020-06-07 19:30:00,8.356
2020-06-07 20:00:00,8.339
2020-06-07 20:30:00,8.303
2020-06-07 21:00:00,8.262
2020-06-07 21:30:00,8.212
2020-06-07 22:00:00,8.219
2020-06-07 22:30:00,8.179
2020-06-07 23:00:00,8.194
2020-06-07 23:30:00,8.174
2020-06-08 00:00:00,8.187
2020-06-08 00:30:00,8.181
2020-06-08 01:00:00,8.16
2020-06-08 01:30:00,8.176
2020-06-08 02:00:00,8.12
2020-06-08 02:30:00,8.136
2020-06-08 03:00:00,8.096
2020-06-08 03:30:00,8.073
2020-06-08 04:00:00,8.073
2020-06-08 04:30:00,8.052
2020-06-08 05:00:00,8.041
2020-06-08 05:30:00,8.023
2020-06-08 06:00:00,8.012
2020-06-08 06:30:00,8.045
2020-06-08 07:00:00,8.051
2020-06-08 07:30:00,8.062
2020-06-08 08:00:00,8.071
2020-06-08 08:30:00,8.079
2020-06-08 09:00:00,8.109
2020-06-08 09:30:00,8.126
2020-06-08 10:00:00,8.113
2020-06-08 10:30:00,8.169
2020-06-08 11:00:00,8.152
2020-06-08 11:30:00,8.157
2020-06-08 12:00:00,8.239
2020-06-08 12:30:00,8.185
2020-06-08 13:00:00,8.16
2020-06-08 13:30:00,8.189
2020-06-08 14:00:00,8.194
2020-06-08 14:30:00,8.192
2020-06-08 15:00:00,8.235
2020-06-08 15:30:00,8.238
2020-06-08 16:00:00,8.278
2020-06-08 16:30:00,8.285
2020-06-08 17:00:00,8.285
2020-06-08 17:30:00,8.273
2020-06-08 18:00:00,8.282
2020-06-08 18:30:00,8.252
2020-06-08 19:00:00,8.26
2020-06-08 19:30:00,8.261
2020-06-08 20:00:00,8.233
2020-06-08 20:30:00,8.214
2020-06-08 21:00:00,8.176
2020-06-08 21:30:00,8.117
2020-06-08 22:00:00,8.099
2020-06-08 22:30:00,8.116
2020-06-08 23:00:00,8.096
2020-06-08 23:30:00,8.103
2020-06-09 00:00:00,8.044
2020-06-09 00:30:00,8.059
2020-06-09 01:00:00,8.03
2020-06-09 01:30:00,8.004
2020-06-09 02:00:00,8.017
2020-06-09 02:30:00,8.022
2020-06-09 03:00:00,7.986
2020-06-09 03:30:00,7.996
2020-06-09 04:00:00,8.017
2020-06-09 04:30:00,7.975
2020-06-09 05:00:00,7.997
2020-06-09 05:30:00,7.973
2020-06-09 06:00:00,7.966
2020-06-09 06:30:00,7.976
2020-06-09 07:00:00,7.987
2020-06-09 07:30:00,7.989
2020-06-09 08:00:00,7.976
2020-06-09 08:30:00,7.988
2020-06-09 09:00:00,8.027
2020-06-09 09:30:00,8.1
2020-06-09 10:00:00,8.142
2020-06-09 10:30:00,8.148
2020-06-09 11:00:00,8.226
2020-06-09 11:30:00,8.258
2020-06-09 12:00:00,8.284
2020-06-09 12:30:00,8.282
2020-06-09 13:00:00,8.313
2020-06-09 13:30:00,8.334
2020-06-09 14:00:00,8.361
2020-06-09 14:30:00,8.361
2020-06-09 15:00:00,8.393
2020-06-09 15:30:00,8.392
2020-06-09 16:00:00,8.405
2020-06-09 16:30:00,8.398
2020-06-09 17:00:00,8.38
2020-06-09 17:30:00,8.388
2020-06-09 18:00:00,8.373
2020-06-09 18:30:00,8.361
2020-06-09 19:00:00,8.348
2020-06-09 19:30:00,8.344
2020-06-09 20:00:00,8.332
2020-06-09 20:30:00,8.32
2020-06-09 21:00:00,8.331
2020-06-09 21:30:00,8.299
2020-06-09 22:00:00,8.317
2020-06-09 22:30:00,8.301
2020-06-09 23:00:00,8.303
2020-06-09 23:30:00,8.322
2020-06-10 00:00:00,8.305
2020-06-10 00:30:00,8.309
2020-06-10 01:00:00,8.322
2020-06-10 01:30:00,8.315
2020-06-10 02:00:00,8.304
2020-06-10 02:30:00,8.307
2020-06-10 03:00:00,8.311
2020-06-10 03:30:00,8.331
2020-06-10 04:00:00,8.342
2020-06-10 04:30:00,8.334
2020-06-10 05:00:00,8.309
2020-06-10 05:30:00,8.332
2020-06-10 06:00:00,8.325
2020-06-10 06:30:00,8.337
2020-06-10 07:00:00,8.366
2020-06-10 07:30:00,8.387
2020-06-10 08:00:00,8.408
2020-06-10 08:30:00,8.427
2020-06-10 09:00:00,8.463
2020-06-10 09:30:00,8.501
2020-06-10 10:00:00,8.504
2020-06-10 10:30:00,8.543
2020-06-10 11:00:00,8.557
2020-06-10 11:30:00,8.576
2020-06-10 12:00:00,8.588
2020-06-10 12:30:00,8.575
2020-06-10 13:00:00,8.61
2020-06-10 13:30:00,8.613
2020-06-10 14:00:00,8.6
2020-06-10 14:30:00,8.608
2020-06-10 15:00:00,8.631
2020-06-10 15:30:00,8.61
2020-06-10 16:00:00,8.607
2020-06-10 16:30:00,8.587
2020-06-10 17:00:00,8.6
2020-06-10 17:30:00,8.567
2020-06-10 18:00:00,8.593
2020-06-10 18:30:00,8.556
2020-06-10 19:00:00,8.558
2020-06-10 19:30:00,8.508
2020-06-10 20:00:00,8.486
2020-06-10 20:30:00,8.491
2020-06-10 21:00:00,8.501
2020-06-10 21:30:00,8.481
2020-06-10 22:00:00,8.482
2020-06-10 22:30:00,8.448
2020-06-10 23:00:00,8.475
2020-06-10 23:30:00,8.456
2020-06-11 00:00:00,8.449
2020-06-11 00:30:00,8.458
2020-06-11 01:00:00,8.448
2020-06-11 01:30:00,8.427
2020-06-11 02:00:00,8.453
2020-06-11 02:30:00,8.437
2020-06-11 03:00:00,8.414
2020-06-11 03:30:00,8.408
2020-06-11 04:00:00,8.43
2020-06-11 04:30:00,8.419
2020-06-11 05:00:00,8.387
2020-06-11 05:30:00,8.37
2020-06-11 06:00:00,8.403
2020-06-11 06:30:00,8.404
2020-06-11 07:00:00,8.397
2020-06-11 07:30:00,8.392
2020-06-11 08:00:00,8.364
2020-06-11 08:30:00,8.357
2020-06-11 09:00:00,8.359
2020-06-11 09:30:00,8.413
2020-06-11 10:00:00,8.439
2020-06-11 10:30:00,8.437
2020-06-11 11:00:00,8.413
2020-06-11 11:30:00,8.428
2020-06-11 12:00:00,8.42
2020-06-11 12:30:00,8.445
2020-06-11 13:00:00,8.424
2020-06-11 13:30:00,8.418
2020-06-11 14:00:00,8.393
2020-06-11 14:30:00,8.437
2020-06-11 15:00:00,8.442
2020-06-11 15:30:00,8.46
2020-06-11 16:00:00,8.498
2020-06-11 16:30:00,8.415
2020-06-11 17:00:00,8.37
2020-06-11 17:30:00,8.343
2020-06-11 18:00:00,8.328
2020-06-11 18:30:00,8.329
2020-06-11 19:00:00,8.49
2020-06-11 19:30:00,8.502
2020-06-11 20:00:00,8.48
2020-06-11 20:30:00,8.408
2020-06-11 21:00:00,8.378
2020-06-11 21:30:00,8.366
2020-06-11 22:00:00,8.419
2020-06-11 22:30:00,8.41
2020-06-11 23:00:00,8.417
2020-06-11 23:30:00,8.416
2020-06-12 00:00:00,8.456
2020-06-12 00:30:00,8.422
2020-06-12 01:00:00,8.417
2020-06-12 01:30:00,8.444
2020-06-12 02:00:00,8.416
2020-06-12 02:30:00,8.363
2020-06-12 03:00:00,8.376
2020-06-12 03:30:00,8.256
2020-06-12 04:00:00,8.254
2020-06-12 04:30:00,8.343
2020-06-12 05:00:00,8.283
2020-06-12 05:30:00,8.245
2020-06-12 06:00:00,8.316
2020-06-12 06:30:00,8.24
2020-06-12 07:00:00,8.236
2020-06-12 07:30:00,8.243
2020-06-12 08:00:00,8.278
2020-06-12 08:30:00,8.311
2020-06-12 09:00:00,8.4
2020-06-12 09:30:00,8.245
2020-06-12 10:00:00,8.272
2020-06-12 10:30:00,8.28
2020-06-12 11:00:00,8.277
2020-06-12 11:30:00,8.313
2020-06-12 12:00:00,8.305
2020-06-12 12:30:00,8.289
2020-06-12 13:00:00,8.339
2020-06-12 13:30:00,8.346
2020-06-12 14:00:00,8.289
2020-06-12 14:30:00,8.26
2020-06-12 15:00:00,8.211
2020-06-12 15:30:00,8.294
2020-06-12 16:00:00,8.269
2020-06-12 16:30:00,8.272
2020-06-12 17:00:00,8.321
2020-06-12 17:30:00,8.42
2020-06-12 18:00:00,8.446
2020-06-12 18:30:00,8.36
2020-06-12 19:00:00,8.231
2020-06-12 19:30:00,8.209
2020-06-12 20:00:00,8.154
2020-06-12 20:30:00,8.154
2020-06-12 21:00:00,8.096
2020-06-12 21:30:00,8.186
2020-06-12 22:00:00,8.246
2020-06-12 22:30:00,8.213
2020-06-12 23:00:00,8.246
2020-06-12 23:30:00,8.208
2020-06-13 00:00:00,8.232
2020-06-13 00:30:00,8.176
2020-06-13 01:00:00,8.154
2020-06-13 01:30:00,8.088
2020-06-13 02:00:00,8.11
2020-06-13 02:30:00,8.076
2020-06-13 03:00:00,8.06
2020-06-13 03:30:00,8.106
2020-06-13 04:00:00,8.13
2020-06-13 04:30:00,8.179
2020-06-13 05:00:00,8.151
2020-06-13 05:30:00,8.099
2020-06-13 06:00:00,8.109
2020-06-13 06:30:00,8.132
2020-06-13 07:00:00,8.113
2020-06-13 07:30:00,8.071
2020-06-13 08:00:00,8.059
2020-06-13 08:30:00,8.043
2020-06-13 09:00:00,8.119
2020-06-13 09:30:00,8.141
2020-06-13 10:00:00,8.134
2020-06-13 10:30:00,8.107
2020-06-13 11:00:00,8.127
2020-06-13 11:30:00,8.123
2020-06-13 12:00:00,8.111
2020-06-13 12:30:00,8.145
2020-06-13 13:00:00,8.134
2020-06-13 13:30:00,8.158
2020-06-13 14:00:00,8.137
2020-06-13 14:30:00,8.146
2020-06-13 15:00:00,8.133
2020-06-13 15:30:00,8.14
2020-06-13 16:00:00,8.179
2020-06-13 16:30:00,8.153
2020-06-13 17:00:00,8.151
2020-06-13 17:30:00,8.161
2020-06-13 18:00:00,8.195
2020-06-13 18:30:00,8.151
2020-06-13 19:00:00,8.153
2020-06-13 19:30:00,8.18
2020-06-13 20:00:00,8.192
2020-06-13 20:30:00,8.241
2020-06-13 21:00:00,8.207
2020-06-13 21:30:00,8.21
2020-06-13 22:00:00,8.241
2020-06-13 22:30:00,8.217
2020-06-13 23:00:00,8.201
2020-06-13 23:30:00,8.17
2020-06-14 00:00:00,8.101
2020-06-14 00:30:00,8.064
2020-06-14 01:00:00,8.032
2020-06-14 01:30:00,7.979
2020-06-14 02:00:00,7.99
2020-06-14 02:30:00,7.998
2020-06-14 03:00:00,8
2020-06-14 03:30:00,7.966
2020-06-14 04:00:00,7.895
2020-06-14 04:30:00,7.894
2020-06-14 05:00:00,7.882
2020-06-14 05:30:00,7.882
2020-06-14 06:00:00,7.824
2020-06-14 06:30:00,7.819
2020-06-14 07:00:00,7.817
2020-06-14 07:30:00,7.861
2020-06-14 08:00:00,7.885
2020-06-14 08:30:00,7.947
2020-06-14 09:00:00,7.931
2020-06-14 09:30:00,7.94
2020-06-14 10:00:00,7.983
2020-06-14 10:30:00,8.006
2020-06-14 11:00:00,7.999
2020-06-14 11:30:00,8.005
2020-06-14 12:00:00,8.028
2020-06-14 12:30:00,8.051
2020-06-14 13:00:00,8.045
2020-06-14 13:30:00,8.056
2020-06-14 14:00:00,8.05
2020-06-14 14:30:00,8.016
2020-06-14 15:00:00,8.007
2020-06-14 15:30:00,8.011
2020-06-14 16:00:00,8.018
2020-06-14 16:30:00,8.04
2020-06-14 17:00:00,8.007
2020-06-14 17:30:00,7.978
2020-06-14 18:00:00,7.994
2020-06-14 18:30:00,7.953
2020-06-14 19:00:00,7.967
2020-06-14 19:30:00,7.992
2020-06-14 20:00:00,7.994
2020-06-14 20:30:00,8
2020-06-14 21:00:00,7.999
2020-06-14 21:30:00,7.923
2020-06-14 22:00:00,7.92
2020-06-14 22:30:00,7.872
2020-06-14 23:00:00,7.873
2020-06-14 23:30:00,7.846
2020-06-15 00:00:00,7.829
2020-06-15 00:30:00,7.817
2020-06-15 01:00:00,7.808
2020-06-15 01:30:00,7.817
2020-06-15 02:00:00,7.826
2020-06-15 02:30:00,7.785
2020-06-15 03:00:00,7.768
2020-06-15 03:30:00,7.762
2020-06-15 04:00:00,7.754
2020-06-15 04:30:00,7.735
2020-06-15 05:00:00,7.718
2020-06-15 05:30:00,7.773
2020-06-15 06:00:00,7.763
2020-06-15 06:30:00,7.741
2020-06-15 07:00:00,7.74
2020-06-15 07:30:00,7.748
2020-06-15 08:00:00,7.776
2020-06-15 08:30:00,7.814
2020-06-15 09:00:00,7.831
2020-06-15 09:30:00,7.845
2020-06-15 10:00:00,7.904
2020-06-15 10:30:00,7.958
2020-06-15 11:00:00,7.976
2020-06-15 11:30:00,7.987
2020-06-15 12:00:00,8.028
2020-06-15 12:30:00,8.024
2020-06-15 13:00:00,8.059
2020-06-15 13:30:00,8.077
2020-06-15 14:00:00,8.083
2020-06-15 14:30:00,8.077
2020-06-15 15:00:00,8.091
2020-06-15 15:30:00,8.095
2020-06-15 16:00:00,8.099
2020-06-15 16:30:00,8.155
2020-06-15 17:00:00,8.113
2020-06-15 17:30:00,8.098
2020-06-15 18:00:00,8.09
2020-06-15 18:30:00,8.077
2020-06-15 19:00:00,8.089
2020-06-15 19:30:00,8.096
2020-06-15 20:00:00,8.102
2020-06-15 20:30:00,8.092
2020-06-15 21:00:00,8.093
2020-06-15 21:30:00,8.071
2020-06-15 22:00:00,8.1
2020-06-15 22:30:00,8.082
2020-06-15 23:00:00,8.055
2020-06-15 23:30:00,8.049
2020-06-16 00:00:00,8.037
2020-06-16 00:30:00,8.1
2020-06-16 01:00:00,8.052
2020-06-16 01:30:00,8.078
2020-06-16 02:00:00,8.046
2020-06-16 02:30:00,8.013
2020-06-16 03:00:00,8.009
2020-06-16 03:30:00,7.993
2020-06-16 04:00:00,7.962
2020-06-16 04:30:00,7.917
2020-06-16 05:00:00,7.96
2020-06-16 05:30:00,7.959
2020-06-16 06:00:00,7.929
2020-06-16 06:30:00,7.88
2020-06-16 07:00:00,7.927
2020-06-16 07:30:00,7.974
2020-06-16 08:00:00,7.942
2020-06-16 08:30:00,8.009
2020-06-16 09:00:00,8.022
2020-06-16 09:30:00,8.027
2020-06-16 10:00:00,8.05
2020-06-16 10:30:00,8.082
2020-06-16 11:00:00,8.077
2020-06-16 11:30:00,8.083
2020-06-16 12:00:00,8.084
2020-06-16 12:30:00,8.124
2020-06-16 13:00:00,8.092
2020-06-16 13:30:00,8.125
2020-06-16 14:00:00,8.126
2020-06-16 14:30:00,8.134
2020-06-16 15:00:00,8.116
2020-06-16 15:30:00,8.127
2020-06-16 16:00:00,8.074
2020-06-16 16:30:00,8.083
2020-06-16 17:00:00,8.105
2020-06-16 17:30:00,8.096
2020-06-16 18:00:00,8.081
2020-06-16 18:30:00,8.075
2020-06-16 19:00:00,8.072
2020-06-16 19:30:00,8.06
2020-06-16 20:00:00,8.093
2020-06-16 20:30:00,8.067
2020-06-16 21:00:00,8.059
2020-06-16 21:30:00,8.004
2020-06-16 22:00:00,8.006
2020-06-16 22:30:00,8.008
2020-06-16 23:00:00,8.008
2020-06-16 23:30:00,8.004
2020-06-17 00:00:00,7.969
2020-06-17 00:30:00,7.94
2020-06-17 01:00:00,7.914
2020-06-17 01:30:00,7.897
2020-06-17 02:00:00,7.841
2020-06-17 02:30:00,7.81
2020-06-17 03:00:00,7.81
2020-06-17 03:30:00,7.793
2020-06-17 04:00:00,7.801
2020-06-17 04:30:00,7.804
2020-06-17 05:00:00,7.769
2020-06-17 05:30:00,7.775
2020-06-17 06:00:00,7.768
2020-06-17 06:30:00,7.768
2020-06-17 07:00:00,7.746
2020-06-17 07:30:00,7.774
2020-06-17 08:00:00,7.787
2020-06-17 08:30:00,7.82
2020-06-17 09:00:00,7.896
2020-06-17 09:30:00,7.903
2020-06-17 10:00:00,7.913
2020-06-17 10:30:00,7.917
2020-06-17 11:00:00,7.961
2020-06-17 11:30:00,7.936
2020-06-17 12:00:00,7.96
2020-06-17 12:30:00,7.955
2020-06-17 13:00:00,7.949
2020-06-17 13:30:00,7.973
2020-06-17 14:00:00,7.998
2020-06-17 14:30:00,7.92
2020-06-17 15:00:00,7.924
2020-06-17 15:30:00,7.92
2020-06-17 16:00:00,7.966
2020-06-17 16:30:00,7.958
2020-06-17 17:00:00,8.001
2020-06-17 17:30:00,7.908
2020-06-17 18:00:00,7.903
2020-06-17 18:30:00,7.898
2020-06-17 19:00:00,7.903
2020-06-17 19:30:00,7.909
2020-06-17 20:00:00,7.891
2020-06-17 20:30:00,7.953
2020-06-17 21:00:00,7.935
2020-06-17 21:30:00,7.892
2020-06-17 22:00:00,7.849
2020-06-17 22:30:00,7.879
2020-06-17 23:00:00,7.828
2020-06-17 23:30:00,7.803
2020-06-18 00:00:00,7.783
2020-06-18 00:30:00,7.756
2020-06-18 01:00:00,7.711
2020-06-18 01:30:00,7.666
2020-06-18 02:00:00,7.683
2020-06-18 02:30:00,7.663
2020-06-18 03:00:00,7.64
2020-06-18 03:30:00,7.634
2020-06-18 04:00:00,7.633
2020-06-18 04:30:00,7.6
2020-06-18 05:00:00,7.584
2020-06-18 05:30:00,7.561
2020-06-18 06:00:00,7.592
2020-06-18 06:30:00,7.597
2020-06-18 07:00:00,7.581
2020-06-18 07:30:00,7.569
2020-06-18 08:00:00,7.575
2020-06-18 08:30:00,7.607
2020-06-18 09:00:00,7.604
2020-06-18 09:30:00,7.61
2020-06-18 10:00:00,7.599
2020-06-18 10:30:00,7.65
2020-06-18 11:00:00,7.639
2020-06-18 11:30:00,7.672
2020-06-18 12:00:00,7.69
2020-06-18 12:30:00,7.655
2020-06-18 13:00:00,7.678
2020-06-18 13:30:00,7.707
2020-06-18 14:00:00,7.743
2020-06-18 14:30:00,7.859
2020-06-18 15:00:00,8.077
2020-06-18 15:30:00,7.984
2020-06-18 16:00:00,7.997
2020-06-18 16:30:00,7.912
2020-06-18 17:00:00,7.84
2020-06-18 17:30:00,7.818
2020-06-18 18:00:00,7.79
2020-06-18 18:30:00,7.765
2020-06-18 19:00:00,7.802
2020-06-18 19:30:00,7.773
2020-06-18 20:00:00,7.785
2020-06-18 20:30:00,7.852
2020-06-18 21:00:00,8.006
2020-06-18 21:30:00,8.051
2020-06-18 22:00:00,8.04
2020-06-18 22:30:00,7.968
2020-06-18 23:00:00,7.827
2020-06-18 23:30:00,7.833
2020-06-19 00:00:00,7.838
2020-06-19 00:30:00,7.828
2020-06-19 01:00:00,7.817
2020-06-19 01:30:00,7.848
2020-06-19 02:00:00,7.871
2020-06-19 02:30:00,7.856
2020-06-19 03:00:00,7.84
2020-06-19 03:30:00,7.848
2020-06-19 04:00:00,7.869
2020-06-19 04:30:00,7.871
2020-06-19 05:00:00,7.76
2020-06-19 05:30:00,7.76
2020-06-19 06:00:00,7.746
2020-06-19 06:30:00,7.774
2020-06-19 07:00:00,7.794
2020-06-19 07:30:00,7.664
2020-06-19 08:00:00,7.738
2020-06-19 08:30:00,7.719
2020-06-19 09:00:00,7.773
2020-06-19 09:30:00,7.852
2020-06-19 10:00:00,7.838
2020-06-19 10:30:00,7.928
2020-06-19 11:00:00,7.909
2020-06-19 11:30:00,7.895
2020-06-19 12:00:00,7.923
2020-06-19 12:30:00,7.946
2020-06-19 13:00:00,7.933
